접수연도,자치구코드,자치구명,법정동코드,법정동명,지번구분,지번구분명,본번,부번,건물명,계약일,물건금액(만원),건물면적(㎡),층,건축년도,건물용도,계약년도,계약월,면적당매매가,평당매매가,거래량,주소,위도,경도
2022,11680,강남구,11800,도곡동,1,대지,966,0,매봉삼성,2022-03-24,160000,59.82,6.0,1999.0,아파트,2022,3,2674.69,809.09,1,강남구 도곡동 966,37.4891534,127.0487862
2018,11620,관악구,10100,봉천동,1,대지,867,12,프라비다2,2018-11-06,18000,24.74,2.0,2013.0,오피스텔,2018,11,727.57,220.09,1,관악구 봉천동 867-12,37.4796789,126.9504553
2013,11110,종로구,17500,숭인동,1,대지,1392,0,익성씨티하임,2013-12-24,10900,15.76,11.0,2013.0,아파트,2013,12,691.62,209.22,1,종로구 숭인동 1392,37.573716,127.0227201
2011,11710,송파구,10700,가락동,1,대지,99,1,(99-1)	,2011-09-27,19500,62.84,3.0,1990.0,오피스텔,2011,9,310.31,93.87,1,송파구 가락동 99-1,37.4937181,127.119428
2017,11620,관악구,10200,신림동,1,대지,1736,0,신림2차푸르지오,2017-03-11,42000,84.81,13.0,2007.0,아파트,2017,3,495.22,149.81,1,관악구 신림동 1736,37.4613438,126.9199087
2014,11110,종로구,17400,창신동,1,대지,660,17,선우빌라,2014-01-11,12800,48.87,-1.0,2000.0,연립다세대,2014,1,261.92,79.23,1,종로구 창신동 660-17,37.5732607,127.0095208
2016,11710,송파구,11100,방이동,1,대지,225,0,한양3,2016-06-30,73000,126.9,1.0,1985.0,아파트,2016,6,575.26,174.01,1,송파구 방이동 225,37.506137,127.1226568
2019,11560,영등포구,13200,신길동,1,대지,4950,0,래미안에스티움,2019-10-19,105000,59.95,17.0,2017.0,아파트,2019,10,1751.46,529.82,1,영등포구 신길동 4950,37.5009072,126.913563
2016,11590,동작구,10200,상도동,1,대지,531,0,힐스테이트 상도 센트럴파크,2016-09-13,67500,84.78,9.0,2012.0,아파트,2016,9,796.18,240.84,1,동작구 상도동 531,37.4954093,126.9508735
2011,11650,서초구,10600,잠원동,1,대지,58,16,신반포10,2011-04-14,58500,53.88,10.0,1981.0,아파트,2011,4,1085.75,328.44,1,서초구 잠원동 58-16,37.5126077,127.0140026
2015,11320,도봉구,10700,창동,1,대지,347,0,창동주공3단지(해등마을),2015-06-16,24900,49.94,11.0,1990.0,아파트,2015,6,498.6,150.83,1,도봉구 창동 347,37.6500627,127.0442013
2021,11230,동대문구,10400,전농동,1,대지,6,0,전농우성,2021-07-30,72000,59.78,10.0,1992.0,아파트,2021,7,1204.42,364.34,1,동대문구 전농동 6,37.57727149999999,127.0649582
2013,11110,종로구,11500,사직동,1,대지,9,0,광화문풍림스페이스본(101동~105동),2013-04-30,58000,94.51,5.0,2008.0,아파트,2013,4,613.69,185.64,1,종로구 사직동 9,37.5744169,126.9688811
2021,11680,강남구,10600,대치동,1,대지,316,0,은마,2021-07-23,256700,84.43,11.0,1979.0,아파트,2021,7,3040.39,919.72,1,강남구 대치동 316,37.4974176,127.0653272
2014,11710,송파구,10700,가락동,1,대지,161,2,현대(5차),2014-11-23,56500,82.4,4.0,1986.0,아파트,2014,11,685.68,207.42,1,송파구 가락동 161-2,37.5000408,127.1302491
2016,11740,강동구,10700,암사동,1,대지,508,0,삼성광나루,2016-05-31,54700,84.89,13.0,2002.0,아파트,2016,5,644.36,194.92,1,강동구 암사동 508,37.5540365,127.1271008
2011,11410,서대문구,11700,연희동,1,대지,742,0,성원쌍떼빌팰리스,2011-07-18,78000,142.65,3.0,2005.0,아파트,2011,7,546.79,165.4,1,서대문구 연희동 742,37.5758236,126.9380763
2017,11680,강남구,10600,대치동,1,대지,1027,0,래미안대치팰리스,2017-05-29,185000,94.49,6.0,2015.0,아파트,2017,5,1957.88,592.26,1,강남구 대치동 1027,37.4942974,127.0580036
2015,11650,서초구,10700,반포동,1,대지,82,15,반포삼익빌라,2015-01-31,86500,174.07,2.0,1993.0,연립다세대,2015,1,496.93,150.32,1,서초구 반포동 82-15,37.49475109999999,127.0017027
2014,11260,중랑구,10600,신내동,1,대지,804,0,경남아너스빌,2014-02-11,34000,84.93,9.0,2007.0,아파트,2014,2,400.33,121.1,1,중랑구 신내동 804,37.603722,127.0967408
2017,11710,송파구,10900,장지동,1,대지,879,0,송파더센트레,2017-06-17,57800,51.77,10.0,2013.0,아파트,2017,6,1116.48,337.73,1,송파구 장지동 879,37.479192,127.1401365
2012,11290,성북구,13500,종암동,1,대지,134,0,래미안라센트,2012-07-11,39500,59.98,11.0,2011.0,아파트,2012,7,658.55,199.21,1,성북구 종암동 134,37.5992879,127.0385957
2016,11110,종로구,17400,창신동,1,대지,703,0,창신쌍용2,2016-06-14,34000,79.87,9.0,1993.0,아파트,2016,6,425.69,128.77,1,종로구 창신동 703,37.5803228,127.0117854
2016,11500,강서구,10900,방화동,1,대지,832,0,청솔,2016-06-04,28000,49.2,8.0,1994.0,아파트,2016,6,569.11,172.15,1,강서구 방화동 832,37.5756306,126.8129654
2015,11440,마포구,12300,망원동,1,대지,484,4,파크빌(484-4),2015-04-24,28470,60.0,3.0,2010.0,연립다세대,2015,4,474.5,143.54,1,마포구 망원동 484-4,37.5576148,126.908022
2017,11380,은평구,10900,신사동,1,대지,355,0,현대2,2017-10-15,29900,84.83,1.0,1994.0,아파트,2017,10,352.47,106.62,1,은평구 신사동 355,37.5979254,126.9071079
2015,11215,광진구,10300,구의동,1,대지,64,27,누리안,2015-05-25,17400,37.81,2.0,2011.0,연립다세대,2015,5,460.2,139.21,1,광진구 구의동 64-27,37.5475765,127.0894427
2017,11470,양천구,10300,신월동,1,대지,963,1,한울주택가동,2016-12-05,8200,36.2,2.0,1986.0,연립다세대,2016,12,226.52,68.52,1,양천구 신월동 963-1,37.5220533,126.8349164
2019,11410,서대문구,11800,홍은동,1,대지,265,285,청기와,2019-11-17,19200,70.96,4.0,1995.0,연립다세대,2019,11,270.57,81.85,1,서대문구 홍은동 265-285,37.5854687,126.9341149
2019,11560,영등포구,11000,여의도동,1,대지,41,0,대교,2019-07-13,177000,133.65,9.0,1975.0,아파트,2019,7,1324.35,400.62,1,영등포구 여의도동 41,37.5221509,126.9336845
2016,11290,성북구,13900,석관동,1,대지,10,0,두산,2016-09-21,35300,59.97,18.0,1998.0,아파트,2016,9,588.63,178.06,1,성북구 석관동 10,37.6126553,127.0687059
2017,11740,강동구,10600,둔촌동,1,대지,134,10,신성둔촌미소지움2,2017-03-04,52500,84.78,10.0,2000.0,아파트,2017,3,619.25,187.32,1,강동구 둔촌동 134-10,37.5273332,127.1436646
2017,11650,서초구,10700,반포동,1,대지,20,43,반포자이,2017-04-06,167000,85.0,12.0,2009.0,아파트,2017,4,1964.71,594.32,1,서초구 반포동 20-43,37.5066137,127.0140157
2015,11560,영등포구,13200,신길동,1,대지,329,94,래미안 영등포 프레비뉴,2015-10-12,54390,84.98,7.0,0.0,아파트,2015,10,640.03,193.61,1,영등포구 신길동 329-94,37.505736,126.9079889
2020,11230,동대문구,10600,장안동,1,대지,367,11,태솔타운3차,2020-10-24,27800,48.16,10.0,2014.0,아파트,2020,10,577.24,174.62,1,동대문구 장안동 367-11,37.5713164,127.0717289
2013,11530,구로구,10800,오류동,1,대지,343,0,금강(343),2013-10-01,54000,84.98,5.0,2003.0,아파트,2013,10,635.44,192.22,1,구로구 오류동 343,37.4882782,126.8323819
2014,11140,중구,16300,흥인동,1,대지,119,0,동대문와이즈캐슬,2014-11-13,13400,19.92,6.0,0.0,아파트,2014,11,672.69,203.49,1,중구 흥인동 119,37.5658402,127.0154683
2021,11740,강동구,10900,천호동,1,대지,414,0,두산위브센티움,2021-01-15,16000,31.97,6.0,2004.0,아파트,2021,1,500.47,151.39,1,강동구 천호동 414,37.5394149,127.1269959
2015,11710,송파구,10800,문정동,1,대지,150,0,올림픽훼밀리타운,2015-07-27,95000,136.33,6.0,1988.0,아파트,2015,7,696.84,210.79,1,송파구 문정동 150,37.4885195,127.1143775
2013,11680,강남구,11100,세곡동,1,대지,525,0,강남데시앙파크,2013-08-19,53800,84.97,9.0,0.0,아파트,2013,8,633.16,191.53,1,강남구 세곡동 525,37.4602882,127.1011856
2017,11350,노원구,10500,상계동,1,대지,134,8,천우빌라1-3동,2017-06-20,16500,54.93,1.0,1989.0,연립다세대,2017,6,300.38,90.87,1,노원구 상계동 134-8,37.6670554,127.07017
2016,11620,관악구,10100,봉천동,1,대지,41,178,라데팡스,2016-12-10,22500,59.38,1.0,2015.0,연립다세대,2016,12,378.92,114.62,1,관악구 봉천동 41-178,37.4864861,126.9549539
2018,11620,관악구,10200,신림동,1,대지,676,26,한나래B동,2018-02-19,27000,48.85,3.0,2017.0,연립다세대,2018,2,552.71,167.2,1,관악구 신림동 676-26,37.4632058,126.9182207
2019,11590,동작구,10200,상도동,1,대지,335,21,상도하이츠빌,2019-02-27,19500,80.68,-1.0,1995.0,연립다세대,2019,2,241.7,73.11,1,동작구 상도동 335-21,37.5019432,126.929332
2021,11260,중랑구,10400,묵동,1,대지,20,0,신내대림아파트,2021-02-26,105000,126.28,12.0,1995.0,아파트,2021,2,831.49,251.52,1,중랑구 묵동 20,37.6168811,127.0882084
2021,11290,성북구,11500,삼선동5가,1,대지,84,0,트리빌리지,2021-11-29,32400,36.48,6.0,2017.0,연립다세대,2021,11,888.16,268.67,1,성북구 삼선동5가 84,37.5883513,127.0140366
2015,11260,중랑구,10300,중화동,1,대지,208,4,범양프레체,2015-09-30,12400,17.94,14.0,2012.0,아파트,2015,9,691.19,209.09,1,중랑구 중화동 208-4,37.5944852,127.0758817
2016,11680,강남구,10600,대치동,1,대지,1027,0,래미안대치팰리스,2016-05-31,114500,59.99,9.0,2015.0,아파트,2016,5,1908.65,577.37,1,강남구 대치동 1027,37.4942974,127.0580036
2022,11380,은평구,10200,녹번동,1,대지,160,18,아임시티,2022-04-19,25000,18.13,10.0,2021.0,연립다세대,2022,4,1378.93,417.13,1,은평구 녹번동 160-18,37.6019903,126.9228841
2017,11200,성동구,11800,송정동,1,대지,73,505,송정빌B,2017-02-13,15450,29.98,5.0,2016.0,연립다세대,2017,2,515.34,155.89,1,성동구 송정동 73-505,37.5528268,127.0682335
2014,11440,마포구,10800,대흥동,1,대지,660,0,마포태영,2014-10-30,52900,84.77,11.0,1999.0,아파트,2014,10,624.04,188.77,1,마포구 대흥동 660,37.5447302,126.9425709
2015,11650,서초구,10800,서초동,1,대지,1687,0,유원서초,2015-01-21,67500,84.82,1.0,1993.0,아파트,2015,1,795.8,240.73,1,서초구 서초동 1687,37.4962993,127.0182658
2021,11260,중랑구,10600,신내동,1,대지,785,0,건영2차,2021-06-18,64800,57.3,22.0,1996.0,아파트,2021,6,1130.89,342.09,1,중랑구 신내동 785,37.6016769,127.0957192
2015,11380,은평구,10300,불광동,1,대지,641,0,북한산현대힐스테이트3차아파트,2015-05-14,45500,84.97,4.0,2010.0,아파트,2015,5,535.48,161.98,1,은평구 불광동 641,37.6184797,126.9349046
2016,11620,관악구,10100,봉천동,1,대지,1720,0,벽산블루밍3차,2016-03-05,45100,84.72,12.0,2004.0,아파트,2016,3,532.34,161.03,1,관악구 봉천동 1720,37.4884221,126.9444341
2013,11305,강북구,10100,미아동,1,대지,1353,0,에스케이북한산시티,2013-04-16,40000,114.85,9.0,2004.0,아파트,2013,4,348.28,105.35,1,강북구 미아동 1353,37.6179756,127.0126309
2020,11560,영등포구,11200,당산동2가,1,대지,164,0,현대,2019-12-13,90000,82.77,17.0,1994.0,아파트,2019,12,1087.35,328.92,1,영등포구 당산동2가 164,37.5235067,126.8948802
2018,11500,강서구,10300,화곡동,1,대지,153,1,극동빌라(153-1),2017-12-30,15000,36.18,2.0,1986.0,연립다세대,2017,12,414.59,125.41,1,강서구 화곡동 153-1,37.5364998,126.8494659
2020,11380,은평구,10700,응암동,1,대지,100,26,거성리젠시 A동,2020-02-02,21500,44.76,3.0,2011.0,연립다세대,2020,2,480.34,145.3,1,은평구 응암동 100-26,37.5991655,126.9244391
2015,11740,강동구,10300,상일동,1,대지,121,0,주공3,2015-04-01,45000,48.6,1.0,1983.0,아파트,2015,4,925.93,280.09,1,강동구 상일동 121,37.5472666,127.1800274
2013,11140,중구,14400,장충동2가,1,대지,173,2,아도라타워,2013-08-30,24000,50.32,7.0,2009.0,오피스텔,2013,8,476.95,144.28,1,중구 장충동2가 173-2,37.5627761,127.0019696
2018,11290,성북구,13800,장위동,1,대지,238,127,신양그린빌,2018-07-06,25550,52.08,2.0,2018.0,연립다세대,2018,7,490.59,148.4,1,성북구 장위동 238-127,37.6155272,127.0476175
2017,11380,은평구,10400,갈현동,1,대지,427,8,기룡하이츠빌,2017-11-28,18400,46.74,2.0,2010.0,연립다세대,2017,11,393.67,119.08,1,은평구 갈현동 427-8,37.6218849,126.9173726
2020,11545,금천구,10100,가산동,1,대지,147,6,아이캐슬,2020-07-09,26000,26.24,4.0,2020.0,연립다세대,2020,7,990.85,299.73,1,금천구 가산동 147-6,37.477328,126.8960086
2012,11350,노원구,10500,상계동,1,대지,720,0,상계주공6(고층),2012-01-17,18500,41.3,4.0,1988.0,아파트,2012,1,447.94,135.5,1,노원구 상계동 720,37.6537972,127.0647488
2013,11500,강서구,10200,등촌동,1,대지,524,28,올리브빌(524-28),2013-04-18,8100,14.85,3.0,2013.0,연립다세대,2013,4,545.45,165.0,1,강서구 등촌동 524-28,37.5459582,126.8616888
2019,11650,서초구,10300,우면동,1,대지,773,0,서초힐스,2019-11-01,123000,84.96,14.0,2012.0,아파트,2019,11,1447.74,437.94,1,서초구 우면동 773,37.4573994,127.018071
2017,11410,서대문구,11000,북아현동,1,대지,1009,0,두산,2017-04-26,37000,59.96,7.0,1999.0,아파트,2017,4,617.08,186.67,1,서대문구 북아현동 1009,37.5591787,126.9501091
2021,11290,성북구,10300,돈암동,1,대지,636,0,이수브라운스톤돈암,2021-03-13,84100,59.99,14.0,2004.0,아파트,2021,3,1401.9,424.07,1,성북구 돈암동 636,37.5978717,127.01779
2021,11260,중랑구,10500,망우동,1,대지,513,19,명상로드빌,2021-04-09,18500,46.78,4.0,2001.0,연립다세대,2021,4,395.47,119.63,1,중랑구 망우동 513-19,37.5954126,127.0963749
2011,11200,성동구,10500,마장동,1,대지,822,0,신성미소지움,2011-07-25,42000,84.99,12.0,2004.0,아파트,2011,7,494.18,149.49,1,성동구 마장동 822,37.56892879999999,127.0436944
2021,11500,강서구,10300,화곡동,1,대지,397,31,밀레니엄맨션,2021-12-30,23500,60.87,4.0,2001.0,연립다세대,2021,12,386.07,116.79,1,강서구 화곡동 397-31,37.5350301,126.8486363
2018,11350,노원구,10500,상계동,1,대지,1267,0,토마토파르코,2018-10-25,15000,36.77,5.0,2005.0,오피스텔,2018,10,407.94,123.4,1,노원구 상계동 1267,37.6801858,127.0558304
2016,11680,강남구,11400,일원동,1,대지,653,15,다세대주택(6세대),2016-05-04,30000,47.47,1.0,1986.0,연립다세대,2016,5,631.98,191.17,1,강남구 일원동 653-15,37.4913964,127.085958
2011,11650,서초구,10700,반포동,1,대지,60,4,반포미도,2011-03-23,81800,84.96,7.0,1987.0,아파트,2011,3,962.81,291.25,1,서초구 반포동 60-4,37.5013538,127.0087793
2017,11710,송파구,10400,송파동,1,대지,243,0,래미안송파파인탑,2017-04-21,76000,71.73,9.0,2012.0,아파트,2017,4,1059.53,320.51,1,송파구 송파동 243,37.5026768,127.1200063
2016,11500,강서구,10300,화곡동,1,대지,1079,8,예인빌라,2016-09-05,15800,38.29,2.0,2001.0,연립다세대,2016,9,412.64,124.82,1,강서구 화곡동 1079-8,37.5405136,126.8401817
2012,11530,구로구,10200,구로동,1,대지,74,30,현대,2012-11-30,32000,84.57,11.0,1988.0,아파트,2012,11,378.38,114.46,1,구로구 구로동 74-30,37.4961095,126.8930595
2014,11680,강남구,10600,대치동,1,대지,974,0,대치현대,2014-01-14,55000,59.82,6.0,1999.0,아파트,2014,1,919.42,278.13,1,강남구 대치동 974,37.5008276,127.0609734
2021,11380,은평구,10900,신사동,1,대지,235,11,삼정빌라,2021-07-31,22500,43.19,1.0,2014.0,연립다세대,2021,7,520.95,157.59,1,은평구 신사동 235-11,37.5965041,126.9073649
2021,11320,도봉구,10500,쌍문동,1,대지,315,22,신건영빌리지다동,2021-03-19,13000,40.04,4.0,1994.0,연립다세대,2021,3,324.68,98.21,1,도봉구 쌍문동 315-22,37.6482063,127.0307165
2015,11140,중구,16200,신당동,1,대지,432,349,경람주택,2015-02-26,14000,20.92,2.0,1999.0,연립다세대,2015,2,669.22,202.44,1,중구 신당동 432-349,37.5541094,127.0056986
2017,11350,노원구,10400,하계동,1,대지,274,0,청솔(시영7),2017-02-22,29500,59.46,9.0,1989.0,아파트,2017,2,496.13,150.08,1,노원구 하계동 274,37.63248,127.0712998
2015,11650,서초구,10200,양재동,1,대지,375,9,희원빌라트,2015-12-22,17000,47.65,1.0,2000.0,연립다세대,2015,12,356.77,107.92,1,서초구 양재동 375-9,37.4707178,127.0454175
2017,11560,영등포구,11400,당산동4가,1,대지,92,0,현대2,2017-05-18,38000,62.6,3.0,1986.0,아파트,2017,5,607.03,183.63,1,영등포구 당산동4가 92,37.5289656,126.8961349
2019,11230,동대문구,10600,장안동,1,대지,466,5,장안푸르미에,2019-12-17,11500,12.65,5.0,2013.0,아파트,2019,12,909.09,275.0,1,동대문구 장안동 466-5,37.5613586,127.0699021
2018,11200,성동구,10100,상왕십리동,1,대지,811,0,텐즈힐(2구역),2018-01-09,122000,157.29,7.0,2014.0,아파트,2018,1,775.64,234.63,1,성동구 상왕십리동 811,37.5693623,127.0247156
2018,11590,동작구,10200,상도동,1,대지,256,48,청운파크빌,2018-09-02,28900,66.05,3.0,2002.0,연립다세대,2018,9,437.55,132.36,1,동작구 상도동 256-48,37.4987033,126.9331446
2015,11305,강북구,10100,미아동,1,대지,1353,0,에스케이북한산시티,2015-10-12,31700,59.98,25.0,2004.0,아파트,2015,10,528.51,159.87,1,강북구 미아동 1353,37.6179756,127.0126309
2020,11710,송파구,11400,마천동,1,대지,32,1,송파자연채,2019-12-23,46500,65.56,8.0,2008.0,아파트,2019,12,709.27,214.56,1,송파구 마천동 32-1,37.4995137,127.143639
2016,11350,노원구,10600,중계동,1,대지,590,0,신안,2016-10-08,49000,84.93,20.0,1999.0,아파트,2016,10,576.95,174.53,1,노원구 중계동 590,37.6514399,127.071939
2011,11260,중랑구,10400,묵동,1,대지,385,0,현대아이파크,2011-01-24,42000,84.94,24.0,2002.0,아파트,2011,1,494.47,149.58,1,중랑구 묵동 385,37.6105095,127.0736598
2016,11560,영등포구,11000,여의도동,1,대지,61,4,콤비빌딩,2016-05-31,15300,50.02,6.0,1994.0,오피스텔,2016,5,305.88,92.53,1,영등포구 여의도동 61-4,37.5189754,126.9389194
2017,11260,중랑구,10100,면목동,1,대지,577,1,세경빌라,2017-07-18,18000,47.97,2.0,2006.0,연립다세대,2017,7,375.23,113.51,1,중랑구 면목동 577-1,37.5785551,127.0897079
2020,11650,서초구,10100,방배동,1,대지,892,2,원빌라,2019-11-15,95000,79.43,3.0,2003.0,연립다세대,2019,11,1196.02,361.8,1,서초구 방배동 892-2,37.4879728,126.9971899
2014,11530,구로구,10200,구로동,1,대지,1270,0,뉴홍현솔레디움,2014-07-10,30000,84.86,15.0,2002.0,아파트,2014,7,353.52,106.94,1,구로구 구로동 1270,37.4988716,126.8835044
2011,11215,광진구,10300,구의동,1,대지,254,41,대영(2동),2011-10-18,39900,84.24,6.0,2004.0,아파트,2011,10,473.65,143.28,1,광진구 구의동 254-41,37.5420857,127.083684
2022,11320,도봉구,10700,창동,1,대지,825,0,북한산아이파크5차,2022-07-18,104500,101.92,20.0,2004.0,아파트,2022,7,1025.31,310.16,1,도봉구 창동 825,37.6579094,127.0436338
2015,11260,중랑구,10600,신내동,1,대지,657,0,신내9진흥,2015-01-12,14400,33.18,12.0,1996.0,아파트,2015,1,434.0,131.28,1,중랑구 신내동 657,37.6119852,127.0947268
2022,11590,동작구,10700,사당동,1,대지,178,48,녹천빌리지,2022-01-04,25000,32.27,2.0,2009.0,연립다세대,2022,1,774.71,234.35,1,동작구 사당동 178-48,37.4918042,126.9703402
2020,11380,은평구,10300,불광동,1,대지,478,2,모아파크빌,2020-08-12,29900,45.94,4.0,2019.0,연립다세대,2020,8,650.85,196.88,1,은평구 불광동 478-2,37.6270837,126.9206182
2015,11650,서초구,10700,반포동,1,대지,1,1,한신3차,2015-02-07,155000,132.94,5.0,1978.0,아파트,2015,2,1165.94,352.7,1,서초구 반포동 1-1,37.5068005,126.9973098
2020,11230,동대문구,10600,장안동,1,대지,397,2,엘림하우스(397-2),2020-09-01,32850,47.28,2.0,2020.0,연립다세대,2020,9,694.8,210.18,1,동대문구 장안동 397-2,37.5671851,127.0664613
